TF,RegulatedGene,Source,Info,CombinedName,Mode of Regulation,References (PMID),TF_entrezID,regulatedGene_entrezID
ETS1,IL2RB,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || IL2RB,Activation,8413220,2113,3560
ETS1,IL3,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || IL3,Unknown,8704203,2113,3562
ETS1,IL5,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || IL5,Activation,10212281,2113,3567
ETS1,ITGB3,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || ITGB3,Unknown,11556732,2113,3690
ETS1,CIP2A,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || CIP2A,Activation,24280132,2113,57650
ETS1,LCK,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || LCK,Activation,7970721,2113,3932
ETS1,MDM2,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || MDM2,Repression,11424091,2113,4193
ETS1,MGAT5,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || MGAT5,Unknown,10438459,2113,4249
ETS1,MMP1,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || MMP1,Activation,15972796;16278291;17283078,2113,4312
ETS1,MMP1,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || MMP1,Unknown,10949659;11556732;21244711,2113,4312
ETS1,MMP10,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || MMP10,Unknown,20432469,2113,4319
ETS1,MMP13,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || MMP13,Activation,22270366,2113,4322
ETS1,MMP3,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || MMP3,Unknown,10358095;10949659;11556732;12034715,2113,4314
ETS1,MMP9,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || MMP9,Activation,22270366,2113,4318
ETS1,MMP9,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || MMP9,Unknown,10949659;11556732,2113,4318
ETS1,MUC4,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || MUC4,Activation,19757157,2113,4585
ETS1,MYB,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || MYB,Activation,7848925,2113,4602
ETS1,NDRG1,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || NDRG1,Repression,18381358,2113,10397
ETS1,NKX3-1,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || NKX3-1,Activation,20842667,2113,4824
ETS1,PARP1,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || PARP1,Activation,11973649;24448423,2113,142
ETS1,PARP1,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || PARP1,Repression,10435618,2113,142
ETS1,PF4,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || PF4,Activation,12609849,2113,5196
ETS1,PF4,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || PF4,Unknown,23848403,2113,5196
ETS1,PLAU,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || PLAU,Unknown,10211993;11556732,2113,5328
ETS1,PRL,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || PRL,Activation,12200232,2113,5617
ETS1,PRL,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || PRL,Unknown,21401636,2113,5617
ETS1,PTHLH,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || PTHLH,Activation,15072578;8063775,2113,5744
ETS1,PTHLH,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || PTHLH,Unknown,11590145,2113,5744
ETS1,RHOC,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || RHOC,Activation,21732343,2113,389
ETS1,SLC26A3,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || SLC26A3,Activation,7935445,2113,1811
ETS1,SPRY2,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || SPRY2,Unknown,14644509,2113,10253
ETS1,SQSTM1,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || SQSTM1,Unknown,9762895,2113,8878
ETS1,TAF12,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || TAF12,Unknown,18567809,2113,6883
ETS1,TBXA2R,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TBXA2R,Activation,18698092,2113,6915
ETS1,TBXAS1,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || TBXAS1,Repression,14586398,2113,6916
ETS1,TERT,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || TERT,Repression,20842112,2113,7015
ETS1,TFAP2A,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TFAP2A,Activation,12843180,2113,7020
ETS1,TGFBR2,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TGFBR2,Activation,14976186,2113,7048
ETS1,TGFBR2,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || TGFBR2,Unknown,10508522,2113,7048
ETS1,TMEM158,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TMEM158,Activation,11822868,2113,25907
ETS1,TNC,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TNC,Activation,15001984,2113,3371
ETS1,TNC,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || TNC,Unknown,10618716,2113,3371
ETS1,TNFSF14,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TNFSF14,Activation,12215452,2113,8740
ETS1,TP53,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || TP53,Unknown,10510472,2113,7157
ETS1,TRA,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || TRA,Activation,1535773,2113,6955
ETS1,TRA,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || TRA,Unknown,2237431,2113,6955
ETS1,TRB,Trrust2,TRRUST2 (Regulation: Repression),ETS1 || TRB,Repression,1409722,2113,6957
ETS1,VWF,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || VWF,Unknown,9444957,2113,7450
ETS1,WAS,Trrust2,TRRUST2 (Regulation: Unknown),ETS1 || WAS,Unknown,10066431,2113,7454
ETS1,WT1,Trrust2,TRRUST2 (Regulation: Activation),ETS1 || WT1,Activation,18064385,2113,7490
ETS2,ANGPT2,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || ANGPT2,Activation,15003510,2114,285
ETS2,ANPEP,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || ANPEP,Activation,14507917,2114,290
ETS2,APP,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || APP,Unknown,12890557,2114,351
ETS2,CD163,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || CD163,Unknown,10725797,2114,9332
ETS2,CDK1,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || CDK1,Unknown,7867724,2114,983
ETS2,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || CDKN1A,Unknown,11114728,2114,1026
ETS2,CDKN2A,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || CDKN2A,Unknown,17370299,2114,1029
ETS2,CGA,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || CGA,Activation,15637148,2114,1081
ETS2,CHRNE,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || CHRNE,Activation,9677435,2114,1145
ETS2,CSF2,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || CSF2,Activation,12646185,2114,1437
ETS2,CSF3R,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || CSF3R,Activation,7964503,2114,1441
ETS2,CXCL8,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || CXCL8,Activation,12438253,2114,3576
ETS2,EGR1,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || EGR1,Unknown,9207063,2114,1958
ETS2,ERG,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || ERG,Activation,7731694,2114,2078
ETS2,FLI1,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || FLI1,Activation,19829305,2114,2313
ETS2,ICAM1,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || ICAM1,Activation,9572487,2114,3383
ETS2,IL12B,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || IL12B,Unknown,10657616,2114,3593
ETS2,IL5,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || IL5,Activation,10212281;19487701,2114,3567
ETS2,LCK,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || LCK,Activation,7970721,2114,3932
ETS2,MDM2,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || MDM2,Activation,12750288,2114,4193
ETS2,MMP1,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || MMP1,Unknown,21244711,2114,4312
ETS2,MMP2,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || MMP2,Unknown,19939245;22108824,2114,4313
ETS2,MMP3,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || MMP3,Unknown,10358095,2114,4314
ETS2,MMP9,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || MMP9,Activation,12438253,2114,4318
ETS2,MSR1,Trrust2,TRRUST2 (Regulation: Activation),ETS2 || MSR1,Activation,8114743,2114,4481
ETS2,MYC,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || MYC,Unknown,22108824,2114,4609
ETS2,PDE7A,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || PDE7A,Unknown,12737631,2114,5150
ETS2,TERT,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || TERT,Unknown,14611815,2114,7015
ETS2,TLR9,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || TLR9,Unknown,15294971,2114,54106
ETS2,TNC,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || TNC,Unknown,10618716,2114,3371
ETS2,TP53,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || TP53,Unknown,10510472,2114,7157
ETS2,VWF,Trrust2,TRRUST2 (Regulation: Unknown),ETS2 || VWF,Unknown,9444957,2114,7450
ETV1,AR,Trrust2,TRRUST2 (Regulation: Unknown),ETV1 || AR,Unknown,17505060,2115,367
ETV1,CAT,Trrust2,TRRUST2 (Regulation: Unknown),ETV1 || CAT,Unknown,19763505,2115,847
ETV3,MMP1,Trrust2,TRRUST2 (Regulation: Unknown),ETV3 || MMP1,Unknown,10913304,2117,4312
ETV3,NFKB1,Trrust2,TRRUST2 (Regulation: Repression),ETV3 || NFKB1,Repression,18025162,2117,4790
ETV3,RELA,Trrust2,TRRUST2 (Regulation: Repression),ETV3 || RELA,Repression,18025162,2117,5970
ETV4,AGTR1,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || AGTR1,Activation,8206588,2118,185
ETV4,BDKRB1,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || BDKRB1,Unknown,10842322,2118,623
ETV4,BTS1,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || BTS1,Unknown,9030974,2118,698
ETV4,CCND2,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || CCND2,Activation,9339900,2118,894
ETV4,CCND3,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || CCND3,Activation,17467662,2118,896
ETV4,EGLN1,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || EGLN1,Unknown,22075993,2118,54583
ETV4,ERBB2,Trrust2,TRRUST2 (Regulation: Repression),ETV4 || ERBB2,Repression,10655108;15235125;16632435;17168666,2118,2064
ETV4,ERBB2,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || ERBB2,Unknown,7914192,2118,2064
ETV4,ETS1,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || ETS1,Activation,8247540,2118,2113
ETV4,GBA,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || GBA,Unknown,9272862,2118,2629
ETV4,MMP1,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || MMP1,Unknown,9794472,2118,4312
ETV4,MMP14,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || MMP14,Activation,15756447;18425363,2118,4323
ETV4,MMP2,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || MMP2,Unknown,10506168;15317818,2118,4313
ETV4,MMP7,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || MMP7,Activation,11158322,2118,4316
ETV4,MMP7,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || MMP7,Unknown,12851697,2118,4316
ETV4,MUC4,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || MUC4,Activation,15461591,2118,4585
ETV4,PLAUR,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || PLAUR,Unknown,11234878,2118,5329
ETV4,PTGS2,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || PTGS2,Activation,11274170,2118,5743
ETV4,SYN2,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || SYN2,Unknown,7592648,2118,6854
ETV4,TERT,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || TERT,Activation,14678994,2118,7015
ETV4,TGFBR2,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || TGFBR2,Unknown,14976186,2118,7048
ETV4,TIMP2,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || TIMP2,Unknown,8810321,2118,7077
ETV4,TNF,Trrust2,TRRUST2 (Regulation: Unknown),ETV4 || TNF,Unknown,7896795,2118,7124
ETV4,VIM,Trrust2,TRRUST2 (Regulation: Activation),ETV4 || VIM,Activation,8895512,2118,7431
ETV5,ICAM1,Trrust2,TRRUST2 (Regulation: Activation),ETV5 || ICAM1,Activation,9572487,2119,3383
ETV5,MMP2,Trrust2,TRRUST2 (Regulation: Unknown),ETV5 || MMP2,Unknown,22968857,2119,4313
ETV6,BBC3,Trrust2,TRRUST2 (Regulation: Activation),ETV6 || BBC3,Activation,16828711,2120,27113
ETV6,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),ETV6 || CDKN1A,Activation,16828711,2120,1026
ETV6,GAS2,Trrust2,TRRUST2 (Regulation: Repression),ETV6 || GAS2,Repression,20679491,2120,2620
ETV6,IGFBP5,Trrust2,TRRUST2 (Regulation: Activation),ETV6 || IGFBP5,Activation,17242174,2120,3488
ETV6,MAD2L1,Trrust2,TRRUST2 (Regulation: Repression),ETV6 || MAD2L1,Repression,20190817,2120,4085
ETV7,ETS1,Trrust2,TRRUST2 (Regulation: Unknown),ETV7 || ETS1,Unknown,22615925,51513,2113
ETV7,ETS2,Trrust2,TRRUST2 (Regulation: Unknown),ETV7 || ETS2,Unknown,22615925,51513,2114
ETV7,ETV6,Trrust2,TRRUST2 (Regulation: Unknown),ETV7 || ETV6,Unknown,22615925,51513,2120
EVX1,GSC,Trrust2,TRRUST2 (Regulation: Repression),EVX1 || GSC,Repression,22178155,2128,145258
EWSR1,ATF1,Trrust2,TRRUST2 (Regulation: Unknown),EWSR1 || ATF1,Unknown,9569031,2130,466
EWSR1,CCK,Trrust2,TRRUST2 (Regulation: Unknown),EWSR1 || CCK,Unknown,17438102,2130,885
EWSR1,EGR2,Trrust2,TRRUST2 (Regulation: Unknown),EWSR1 || EGR2,Unknown,22327514,2130,1959
EWSR1,MITF,Trrust2,TRRUST2 (Regulation: Activation),EWSR1 || MITF,Activation,12966428,2130,4286
EWSR1,NR0B1,Trrust2,TRRUST2 (Regulation: Unknown),EWSR1 || NR0B1,Unknown,18591936,2130,190
EWSR1,PHLDA1,Trrust2,TRRUST2 (Regulation: Repression),EWSR1 || PHLDA1,Repression,22323082,2130,22822
EWSR1,POU4F1,Trrust2,TRRUST2 (Regulation: Unknown),EWSR1 || POU4F1,Unknown,15021903,2130,5457
EWSR1,TERT,Trrust2,TRRUST2 (Regulation: Activation),EWSR1 || TERT,Activation,14678994,2130,7015
EWSR1,TGFBR2,Trrust2,TRRUST2 (Regulation: Repression),EWSR1 || TGFBR2,Repression,10508522,2130,7048
EZH2,ADAMTS1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || ADAMTS1,Repression,22514714,2146,9510
EZH2,ADRB2,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || ADRB2,Repression,17996646,2146,154
EZH2,ALDH1A1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || ALDH1A1,Repression,22144423,2146,216
EZH2,APC,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || APC,Repression,22907428,2146,324
EZH2,AXL,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || AXL,Activation,23077658,2146,558
EZH2,BRCA1,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || BRCA1,Unknown,21406404,2146,672
EZH2,CCND1,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || CCND1,Activation,20132185;21697275,2146,595
EZH2,CCNE1,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || CCNE1,Activation,20132185,2146,898
EZH2,CDH1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || CDH1,Repression,21685935,2146,999
EZH2,CDKN1A,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || CDKN1A,Repression,21629038,2146,1026
EZH2,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || CDKN1A,Unknown,22956625,2146,1026
EZH2,CDKN2A,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || CDKN2A,Repression,23289480,2146,1029
EZH2,CDKN2B,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || CDKN2B,Repression,21697275,2146,1030
EZH2,CIITA,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || CIITA,Repression,17911618;21266852,2146,4261
EZH2,CPEB1,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || CPEB1,Unknown,23788032,2146,64506
EZH2,DACT3,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || DACT3,Repression,22144423,2146,147906
EZH2,FBXO32,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || FBXO32,Repression,21546904,2146,114907
EZH2,FBXO32,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || FBXO32,Unknown,24213577,2146,114907
EZH2,FOXC1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || FOXC1,Repression,21465172,2146,2296
EZH2,HDAC1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || HDAC1,Repression,20132185,2146,3065
EZH2,HOXB13,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || HOXB13,Repression,22808286,2146,10481
EZH2,IGFBP1,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || IGFBP1,Unknown,21903722,2146,3484
EZH2,KPNB1,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || KPNB1,Activation,24132643,2146,3837
EZH2,MMP2,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || MMP2,Activation,21629038,2146,4313
EZH2,MST1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || MST1,Repression,24499724,2146,4485
EZH2,MYC,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || MYC,Repression,23079660,2146,4609
EZH2,PAX8,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || PAX8,Unknown,21289264,2146,7849
EZH2,PCNA,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || PCNA,Activation,21629038,2146,5111
EZH2,PEBP1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || PEBP1,Repression,22505648,2146,5037
EZH2,PIP5K1C,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || PIP5K1C,Repression,21216957,2146,23396
EZH2,POLR3D,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || POLR3D,Unknown,18852463,2146,661
EZH2,PRL,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || PRL,Unknown,21903722,2146,5617
EZH2,PTEN,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || PTEN,Unknown,22956625,2146,5728
EZH2,RPLP0,Trrust2,TRRUST2 (Regulation: Activation),EZH2 || RPLP0,Activation,17676662,2146,6175
EZH2,RUNX3,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || RUNX3,Repression,18430739;20631058;22222375,2146,864
EZH2,SATB1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || SATB1,Repression,21232178,2146,6304
EZH2,SFRP1,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || SFRP1,Unknown,21515604,2146,6422
EZH2,SNAI2,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || SNAI2,Repression,23836662,2146,6591
EZH2,SSTR1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || SSTR1,Repression,22144423,2146,6751
EZH2,TP53,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || TP53,Repression,20132185,2146,7157
EZH2,TP53,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || TP53,Unknown,24006445,2146,7157
EZH2,TWIST1,Trrust2,TRRUST2 (Regulation: Repression),EZH2 || TWIST1,Repression,23836662,2146,7291
EZH2,VDR,Trrust2,TRRUST2 (Regulation: Unknown),EZH2 || VDR,Unknown,23424038,2146,7421
FHL2,CCND1,Trrust2,TRRUST2 (Regulation: Repression),FHL2 || CCND1,Repression,21377781,2274,595
FHL2,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),FHL2 || CDKN1A,Activation,21377781,2274,1026
FHL2,CDKN1B,Trrust2,TRRUST2 (Regulation: Activation),FHL2 || CDKN1B,Activation,21377781,2274,1027
FHL2,NFKB1,Trrust2,TRRUST2 (Regulation: Unknown),FHL2 || NFKB1,Unknown,18752053,2274,4790
FHL2,RELA,Trrust2,TRRUST2 (Regulation: Unknown),FHL2 || RELA,Unknown,18752053,2274,5970
FIGLA,TCF3,Trrust2,TRRUST2 (Regulation: Unknown),FIGLA || TCF3,Unknown,18499083,344018,6929
FLI1,CCK,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || CCK,Unknown,17438102,2313,885
FLI1,COL1A2,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || COL1A2,Repression,24058639,2313,1278
FLI1,CTGF,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || CTGF,Unknown,16829517,2313,1490
FLI1,EP300,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || EP300,Unknown,24058639,2313,2033
FLI1,ERG,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || ERG,Activation,21536859,2313,2078
FLI1,EYA3,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || EYA3,Activation,22723308,2313,2140
FLI1,FLI1,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || FLI1,Activation,19829305,2313,2313
FLI1,FOXM1,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || FOXM1,Activation,23365673,2313,2305
FLI1,GATA1,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || GATA1,Activation,12724402,2313,2623
FLI1,GP6,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || GP6,Activation,12359731,2313,51206
FLI1,GP9,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || GP9,Activation,10194443;15466856,2313,2815
FLI1,HDAC1,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || HDAC1,Unknown,24058639,2313,3065
FLI1,HMOX1,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || HMOX1,Unknown,10022513,2313,3162
FLI1,ID2,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || ID2,Activation,12447693,2313,3398
FLI1,IGFBP3,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || IGFBP3,Repression,15282325,2313,3486
FLI1,IL10,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || IL10,Activation,20879862,2313,3586
FLI1,ITGA2B,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || ITGA2B,Unknown,15466856,2313,3674
FLI1,MIR708,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || MIR708,Repression,22723308,2313,100126333
FLI1,MMP1,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || MMP1,Repression,15972796,2313,4312
FLI1,MPL,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || MPL,Activation,15466856,2313,4352
FLI1,PF4,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || PF4,Unknown,23848403,2313,5196
FLI1,PHLDA1,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || PHLDA1,Repression,22323082,2313,22822
FLI1,TERT,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || TERT,Activation,14678994,2313,7015
FLI1,TERT,Trrust2,TRRUST2 (Regulation: Unknown),FLI1 || TERT,Unknown,14611815,2313,7015
FLI1,TGFBR2,Trrust2,TRRUST2 (Regulation: Activation),FLI1 || TGFBR2,Activation,10508522,2313,7048
FLI1,TGFBR2,Trrust2,TRRUST2 (Regulation: Repression),FLI1 || TGFBR2,Repression,10508522,2313,7048
FOS,ACTA1,Trrust2,TRRUST2 (Regulation: Unknown),FOS || ACTA1,Unknown,1460048,2353,58
FOS,BATF3,Trrust2,TRRUST2 (Regulation: Unknown),FOS || BATF3,Unknown,12087103,2353,55509
FOS,BCL2L1,Trrust2,TRRUST2 (Regulation: Unknown),FOS || BCL2L1,Unknown,16911523,2353,598
FOS,CASP9,Trrust2,TRRUST2 (Regulation: Activation),FOS || CASP9,Activation,20188076,2353,842
FOS,CCK,Trrust2,TRRUST2 (Regulation: Activation),FOS || CCK,Activation,1360635,2353,885
FOS,CCK,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CCK,Unknown,7693011,2353,885
FOS,CCND1,Trrust2,TRRUST2 (Regulation: Repression),FOS || CCND1,Repression,20188076;21474819,2353,595
FOS,CD40LG,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CD40LG,Unknown,11160303,2353,959
FOS,CLU,Trrust2,TRRUST2 (Regulation: Repression),FOS || CLU,Repression,10406964,2353,1191
FOS,CREM,Trrust2,TRRUST2 (Regulation: Activation),FOS || CREM,Activation,21757709,2353,1390
FOS,CRP,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CRP,Unknown,18292576,2353,1401
FOS,CSTA,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CSTA,Unknown,9651321,2353,1475
FOS,CXCL8,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CXCL8,Unknown,12218154,2353,3576
FOS,CYP1A2,Trrust2,TRRUST2 (Regulation: Unknown),FOS || CYP1A2,Unknown,12135113,2353,1544
FOS,DDIT3,Trrust2,TRRUST2 (Regulation: Activation),FOS || DDIT3,Activation,20188076,2353,1649
FOS,ERCC4,Trrust2,TRRUST2 (Regulation: Activation),FOS || ERCC4,Activation,20976523,2353,2072
FOS,EZR,Trrust2,TRRUST2 (Regulation: Activation),FOS || EZR,Activation,19164283,2353,7430
FOS,FAS,Trrust2,TRRUST2 (Regulation: Activation),FOS || FAS,Activation,10903433,2353,355
FOS,FGFBP1,Trrust2,TRRUST2 (Regulation: Unknown),FOS || FGFBP1,Unknown,10753873,2353,9982
FOS,VEGFD,Trrust2,TRRUST2 (Regulation: Unknown),FOS || VEGFD,Unknown,19136250,2353,2277
FOS,FMO4,Trrust2,TRRUST2 (Regulation: Activation),FOS || FMO4,Activation,20188076,2353,2329
FOS,FOS,Trrust2,TRRUST2 (Regulation: Repression),FOS || FOS,Repression,2498646,2353,2353
FOS,FOXA1,Trrust2,TRRUST2 (Regulation: Unknown),FOS || FOXA1,Unknown,22577344,2353,3169
FOS,GSTP1,Trrust2,TRRUST2 (Regulation: Unknown),FOS || GSTP1,Unknown,8206948,2353,2950
FOS,HSPH1,Trrust2,TRRUST2 (Regulation: Activation),FOS || HSPH1,Activation,20188076,2353,10808
FOS,IL1A,Trrust2,TRRUST2 (Regulation: Unknown),FOS || IL1A,Unknown,8688489,2353,3552
FOS,LRIG2,Trrust2,TRRUST2 (Regulation: Unknown),FOS || LRIG2,Unknown,22721266,2353,9860
FOS,MELTF,Trrust2,TRRUST2 (Regulation: Unknown),FOS || MELTF,Unknown,8836133,2353,4241
